102195964	8748	74.5837776517	75.0596085917	673.428818789	673.796463685
1022941683	3245367	395.32240199	395.79823293	591.182932765	591.550577661
1023993996	8748	537.255735324	537.731566264	298.352498942	298.720143838
1026435513	8703	196.664730033	197.140560973	490.156145415	490.52379031
1027002570	78613	99.1684337363	99.6442646764	345.007720425	345.37536532
1028165405	8748	319.667904636	320.143735576	720.417049891	720.784694787
1028175686	29061	334.582719451	335.058550391	731.235896434	731.603541329
1028467805	80117	134.572666541	135.048497481	348.241328927	348.608973822
1029676328	8748	609.377957546	609.853788486	629.846862855	630.21450775
1029676330	8748	611.582719451	612.058550391	629.817627887	630.185272783
1029676333	8748	609.907587175	610.383418116	630.792217875	631.15986277
1029909586	14390	642.657322625	643.133153565	380.408013785	380.77565868
1033295123	323389	317.45256072	317.92839166	17.058543495	17.4261883902
1035203039	170813	688.584306752	689.060137692	705.204489101	705.572133996
1035203042	4492190	755.22240199	755.69823293	694.020067808	694.387712703
1035203052	4492190	755.139333207	755.615164147	694.232636025	694.60028092
1035744154	224440	392.816052784	393.291883724	562.22227699	562.589921885
1036447121	29003	157.74250781	158.21833875	96.3968686555	96.7645135507
1036670500	72719	170.029280297	170.505111237	127.667388758	128.035033653
1038236012	29061	601.123989292	601.599820232	569.394681624	569.762326519
1038239986	78613	137.906528974	138.382359914	325.714265784	326.08191068
1038804683	29003	200.755735324	201.231566264	150.571234184	150.938879079
1039009513	194538	448.27160834	448.74743928	555.05916181	555.426806705
1039009514	230707	466.190655959	466.666486899	532.096044618	532.463689513
1039009517	689576	461.230867599	461.706698539	547.068177539	547.435822434
1039744613	89073	406.385894054	406.861724994	75.9523143356	76.3199592308
1039917783	354821	338.683777652	339.159608592	414.816227499	415.183872394
1041089943	29061	768.094359662	768.570190602	662.150680305	662.518325201
1041461113	753289	480.277957546	480.753788486	544.88347787	545.251122765
1041461428	753289	480.417640086	480.893471026	540.602603087	540.970247982
1041827112	62338	474.893301461	475.369132401	519.568173764	519.935818659
1041827126	14390	477.370550138	477.846381078	513.058336475	513.42598137
1042724612	191141	794.672666541	795.148497481	2.57628943857	2.94393433373
1042737416	191141	265.210761779	265.686592719	501.300956907	501.668601803
1042737429	191141	265.246211514	265.722042454	500.598497728	500.966142623
1042737435	46472	264.51234908	264.98818002	502.656694923	503.024339818
1042737447	191141	264.821343789	265.297174729	501.775547181	502.143192076
1042737449	46472	264.806528974	265.282359914	502.578552829	502.946197724
1042739601	8748	257.402825271	257.878656211	518.414075195	518.78172009
1042739608	8748	257.018698287	257.494529227	519.940578201	520.308223097
1042758726	191141	301.888539556	302.364370496	461.417338946	461.784983841
1042758731	191141	301.532984001	302.008814941	461.124715895	461.49236079
1042758735	191141	301.858909927	302.334740867	461.130453602	461.498098497
1042762869	1260280	297.046740615	297.522571555	459.653950365	460.02159526
1043569932	67862	333.349386117	333.825217057	420.69519188	421.062836775
1043576961	550560	323.020285588	323.496116528	422.310219911	422.677864807
1044652667	191141	335.166317334	335.642148274	453.850396412	454.218041308
1044660214	191141	335.871079239	336.346910179	471.077178167	471.444823062
1044669441	191141	341.432984001	341.908814941	461.126628464	461.494273359
1044693260	67862	333.850444318	334.326275258	429.699020889	430.066665784
1045460624	72719	29.0255765935	29.5014075335	75.723079151	76.0907240462
1046689437	72719	105.582719451	106.058550391	99.9435932067	100.311238102
1046689471	72719	97.9218728898	98.3977038298	100.236489649	100.604134544
1054372529	290680	286.813407281	287.289238221	479.269530376	479.637175271
1055335186	39774	305.547798816	306.023629756	395.397092552	395.764737447
1056732246	4101436	302.333513101	302.809344041	410.703657304	411.071302199
1056793254	2095406	449.514994583	449.990825523	480.494120896	480.861765791
1058837264	78613	300.808116276	301.283947216	467.091657769	467.459302664
1061846500	290680	908.579015747	909.054846687	320.194590087	320.562234982
1061846504	346536	901.62187289	902.09770383	320.960710804	321.328355699
1062153564	8748	257.895417863	258.371248803	640.747953582	641.115598477
1062349177	2385132	640.138275006	640.614105946	405.046004367	405.413649262
1062349179	2415107	637.104941673	637.580772613	403.838080291	404.205725186
1062378385	1869781	637.234571302	637.710402243	407.16868297	407.536327865
1062428751	85116	441.987481355	442.463312295	552.192494928	552.560139823
1063586663	191141	982.518698287	982.994529227	562.313533825	562.68117872
1063743745	346536	930.685364953	931.161195893	320.482021968	320.849666863
1063743750	346536	946.324518392	946.800349332	331.312903224	331.680548119
1066371361	878156	503.785894054	504.261724994	158.352115295	158.719760191
1072069790	118021	350.578486646	351.054317586	661.244942868	661.612587763
1073051614	29061	353.320285588	353.796116528	724.39109149	724.758736385
1073051618	29061	353.594888763	354.070719703	725.527156446	725.894801342
1073051625	29061	352.040920509	352.516751449	724.296009574	724.663654469
1073051660	29061	354.485364953	354.961195893	722.471147166	722.838792061
1073051669	29061	356.038804107	356.514635047	722.632349265	722.999994161
1073051702	29061	353.177428445	353.653259385	727.007483503	727.375128398
1073051745	29061	352.846211514	353.322042454	724.361856533	724.729501428
1073053592	29061	326.700179768	327.176010708	723.130709655	723.49835455
1073053596	29061	321.745682414	322.221513354	721.225246187	721.592891083
1073613551	8748	15.3557353236	15.8315662637	831.113686919	831.481331814
1073916699	118209	596.022931091	596.498762031	649.421175593	649.788820488
1073916729	118209	596.9319258	597.40775674	647.812159597	648.179804492
1073916740	118209	597.758909927	598.234740867	646.922815551	647.290460446
1073916760	118209	598.927692996	599.403523936	646.271996035	646.63964093
1073916789	118209	595.107058075	595.582889015	649.807514294	650.175159189
1073916803	118209	596.296476064	596.772307004	649.103416109	649.471061004
1073916814	118209	597.226105694	597.701936634	647.484017601	647.851662496
1073916821	118209	598.018698287	598.494529227	646.626640758	646.994285654
1073916871	118209	595.373724742	595.849555682	649.505875025	649.87351992
1073916917	118209	596.570021038	597.045851978	648.844126556	649.211771451
1073916921	118209	597.636158604	598.111989544	647.727460164	648.095105059
1073916932	118209	598.299121567	598.774952507	646.356695468	646.724340363
1073916988	118209	595.230338498	595.706169438	650.278552426	650.646197321
1073916990	118209	595.612878181	596.088709121	649.193580021	649.561224916
1073917013	118209	596.816052784	597.291883724	648.568990012	648.936634907
1073917031	118209	597.889068657	598.364899597	647.425820893	647.793465788
1073917063	118209	598.572666541	599.048497481	646.055056196	646.422701091
1073917083	118209	594.833513101	595.309344041	650.077459581	650.445104476
1073917129	118209	595.907058075	596.382889015	648.928825989	649.296470884
1073917152	118209	597.34197871	597.81780965	647.997405453	648.365050349
1073917162	118209	598.148857017	598.624687957	647.145219868	647.512864764
1073917206	118209	595.510232678	595.986063618	650.003415884	650.371060779
1073917218	118209	596.159439027	596.635269967	648.632377975	649.00002287
1073917234	118209	598.408645377	598.884476317	646.838389341	647.206034237
1073917298	118209	595.763142731	596.238973671	649.696312136	650.063957031
1073917308	118209	596.432984001	596.908814941	648.34139444	648.709039335
1073917313	118209	597.499650668	597.975481608	647.219263566	647.586908462
1073917354	118209	598.674782943	599.150613883	646.562979571	646.930624467
1075064644	191141	321.056264424	321.532095364	500.249317319	500.616962214
1077024233	68974	422.953089821	423.428920761	474.429911445	474.79755634
1077024237	14390	422.259439027	422.735269967	472.578271532	472.945916427
1077024242	68974	422.630338498	423.106169438	476.210786301	476.578431196
1077024257	68974	422.828751197	423.304582137	475.338654891	475.706299786
1078517684	290680	294.032984001	294.508814941	609.979925836	610.347570731
1078797624	29061	520.583248551	521.059079491	627.062710335	627.430355231
1079810622	389341	453.985894054	454.461724994	763.912651558	764.280296453
1080023883	389341	419.525576593	420.001407533	737.956384319	738.324029215
1081016745	354821	363.354677123	363.830508063	412.168958528	412.536603423
1081017160	124837	350.969491937	351.445322877	399.310209242	399.677854137
1081696063	205377	98.2028252707	98.6786562107	435.562411283	435.930056178
1082048007	89073	411.986423154	412.462254094	52.4618553566	52.8295002517
108292355	290680	421.049915218	421.525746158	884.034118585	884.40176348
1083226438	14390	351.979544847	352.455375787	677.344937648	677.712582543
1083291542	290680	299.972666541	300.448497481	581.802605184	582.170250079
1083298115	2480006	349.88166125	350.35749219	573.450419404	573.8180643
1084340272	87883	438.753089821	439.228920761	508.5758219	508.943466796
1084364134	1486839	378.426634795	378.902465735	571.611075114	571.97872001
1084399646	290680	100.367904636	100.843735576	706.803122235	707.17076713
1085963851	13832	334.41181998	334.88765092	740.147366608	740.515011503
1085963853	13832	335.179544847	335.655375787	736.18261488	736.550259775
1085963888	13832	340.919756488	341.395587428	737.201193512	737.568838407
1085963892	13832	335.984306752	336.460137692	738.300373185	738.66801808
1085963905	13832	339.4324549	339.90828584	738.395728319	738.763373214
1085963930	13832	341.071079239	341.546910179	734.057206288	734.424851183
1085963950	13832	335.899121567	336.374952507	736.812942376	737.180587271
1085963955	13832	337.82240199	338.29823293	734.035348377	734.402993272
1085963983	13832	341.156793525	341.632624465	737.435619602	737.803264498
1085963992	13832	338.058909927	338.534740867	738.19791423	738.565559125
1085964003	13832	341.05256072	341.52839166	734.328517605	734.6961625
1085964086	13832	334.516052784	334.991883724	740.205836518	740.573481413
1085964090	13832	334.563671832	335.039502772	739.964033386	740.331678281
1085964113	13832	336.694888763	337.170719703	735.36922738	735.736872275
1085964128	13832	337.500179768	337.976010708	738.571684498	738.939329393
1085964133	13832	339.158380826	339.634211766	738.07332414	738.440969035
1085964157	13832	335.709703578	336.185534518	738.432340319	738.799985214
1085964178	13832	339.271079239	339.746910179	739.554470792	739.922115687
1085964184	13832	335.890126858	336.365957798	737.853378916	738.221023812
1085964193	13832	337.632984001	338.108814941	738.175783095	738.543427991
1085964195	13832	337.338804107	337.814635047	738.373870409	738.741515304
1085964200	13832	337.585364953	338.061195893	734.042725422	734.410370317
1085964203	13832	335.273724742	335.749555682	736.600374196	736.968019091
1085964224	13832	341.516581884	341.992412825	734.343271695	734.71091659
1085964230	13832	340.938804107	341.414635047	736.578243062	736.945887957
1085964245	13832	338.039862308	338.515693248	733.698190102	734.065834998
1085964248	13832	335.690655959	336.166486899	738.153925185	738.52157008
1085964258	13832	335.880073948	336.355904888	737.516220647	737.883865543
1085964292	13832	336.335100403	336.810931343	735.068681108	735.436326003
1085964303	13832	337.756264424	338.232095364	733.86676924	734.234414135
1085964319	13832	336.079015747	336.554846687	736.35857106	736.726215955
1085964339	13832	340.15256072	340.62839166	737.824143961	738.191788856
1085964343	13832	336.988539556	337.464370496	735.017315018	735.384959913
1085964366	13832	336.287481355	336.763312295	738.432340319	738.799985214
1085964372	13832	340.985894054	341.461724994	736.834800287	737.202445182
1085964385	13832	341.213936382	341.689767322	736.556385151	736.924030046
1085964396	13832	338.703354371	339.179185311	738.095182051	738.462826946
1085964416	13832	339.717110985	340.192941925	738.359116319	738.726761214
1085964439	13832	335.093830562	335.569661502	736.512396106	736.880041001
1085964441	13832	340.797005165	341.272836105	733.90338124	734.271026135
1085964457	13832	340.559439027	341.035269967	737.604198737	737.971843632
1085964468	13832	338.248857017	338.724687957	738.424963274	738.792608169
1085964472	13832	335.377957546	335.853788486	736.035893655	736.40353855
1085964489	13832	336.91234908	337.38818002	734.819500926	735.187145821
1085976303	29061	363.975312043	364.451142983	724.824697812	725.192342707
1085976307	29061	366.381132149	366.856963089	724.692730671	725.060375566
1085976342	29061	365.82240199	366.29823293	725.124970873	725.492615768
1085976346	29061	364.316581884	364.792412824	724.941910863	725.309555759
1085976403	29061	365.149915218	365.625746158	723.981802093	724.349446989
1085976425	29061	361.721343789	362.197174729	724.648741624	725.016386519
1085976442	29061	362.374782943	362.850613883	725.732347591	726.099992486
1088886123	118197	160.202825271	160.678656211	274.850842947	275.218487842
1088910286	290680	358.346211514	358.822042454	587.327195214	587.694840109
1089149641	338611	977.271079239	977.746910179	702.246020509	702.613665405
1089149645	338611	977.379015747	977.854846687	702.043834808	702.411479703
1089164939	39774	368.318698287	368.794529227	934.960277035	935.32792193
1089196621	72235	748.799121567	749.274952507	431.86514201	432.232786905
1089244669	29061	652.395417863	652.871248803	520.44194441	520.809589305
1091345934	39803	267.341449609	267.817280549	973.402017649	973.769662544
1091400336	73556	299.290126858	299.765957798	623.371727331	623.739372226
1091413909	8703	360.998063366	361.473894306	545.260800312	545.628445207
1091413969	290680	360.192772361	360.668603301	540.420909077	540.788553972
1091437050	184475	950.289597758	950.765428698	836.402206104	836.769850999
1091437053	184475	963.285894054	963.761724994	842.103019802	842.470664697
1091437056	372477	988.141449609	988.617280549	836.586358919	836.954003814
1091437057	184475	975.901237969	976.377068909	847.334161725	847.70180662
1091437058	184475	959.384835853	959.860666793	839.380345079	839.747989974
1091437063	372477	981.102825271	981.578656211	849.807929515	850.17557441
1091437066	184475	970.686423154	971.162254094	843.973782835	844.341427731
1091437086	521541	983.66208453	984.13791547	845.234163996	845.601808891
1091482023	4040373	415.1319258	415.60775674	612.987029315	613.35467421
1091830599	54491	353.176899345	353.652730285	550.101784372	550.469429267
1091830622	54491	357.699121567	358.174952507	547.70806831	548.075713205
1091830642	38546	360.654148022	361.129978962	547.805882527	548.173527422
1091830662	38546	360.272666541	360.748497481	547.81681149	548.184456385
1091830676	8703	358.309703578	358.785534518	542.125554079	542.493198974
1091830785	687145	358.105999874	358.581830814	543.126100636	543.493745531
1092085008	36167	282.366846435	282.842677375	327.057162818	327.424807714
1092546802	205180	679.20229617	679.67812711	767.954998391	768.322643287
1092546904	205180	678.353618922	678.829449862	771.434230817	771.801875712
1092547080	205180	673.934571302	674.410402242	771.692154124	772.059799019
1092547106	290680	682.686423154	683.162254094	773.203628409	773.571273304
1092547132	205180	674.810232678	675.286063618	775.470839818	775.838484713
1092547196	205180	678.856793525	679.332624465	774.845430455	775.21307535
1092595230	72235	654.167375535	654.643206475	579.189217234	579.55686213
1092617225	78613	647.879015747	648.354846687	562.974462817	563.342107712
1092664764	391400	644.248857017	644.724687957	571.176102429	571.543747324
1092664783	391400	644.570550138	645.046381078	571.132113357	571.499758252
1093788506	290680	416.543566011	417.019396951	570.495228098	570.862872993
1094028392	8748	400.790126858	401.265957798	501.629099059	501.996743955
1094410442	72719	197.123460191	197.599291131	35.154188897	35.5218337922
1096241802	2103080	182.217640086	182.693471026	442.957769401	443.325414296
1096241920	234982	182.825047493	183.300878433	442.766512496	443.134157391
1096318121	290680	406.224518392	406.700349332	613.833750523	614.201395418
1096318127	290680	410.470550138	410.946381078	612.403149603	612.770794498
1098403518	342705	440.499650668	440.975481608	605.26599189	605.633636785
1098403521	342705	436.713936382	437.189767322	607.515718446	607.883363341
1098403524	342705	437.885894054	438.361724994	604.632931839	605.000576735
1098713361	14390	464.729280297	465.205111237	556.882112753	557.249757648
1098713366	194538	453.821343789	454.297174729	553.513260058	553.880904953
1098713372	78613	453.409174477	453.885005417	553.365992287	553.733637182
1098713377	1486839	452.51234908	452.98818002	553.069544177	553.437189072
1099409005	29061	342.208645377	342.684476317	361.450079823	361.817724718
1099409037	29061	339.934571302	340.410402242	363.135599909	363.503244805
1099409047	29061	340.635629504	341.111460444	361.428221887	361.795866782
1099409062	29061	342.606528974	343.082359914	361.904451667	362.272096563
1099409096	29061	340.256793525	340.732624465	362.307457362	362.675102257
1099600244	29061	367.386423154	367.862254094	258.031158369	258.398803264
1099600246	29061	368.267375535	368.743206475	256.866676617	257.234321512
1099600306	29061	368.286423154	368.762254094	258.390175032	258.757819927
1099778323	29061	339.537745906	340.013576846	446.268699629	446.636344524
1100959332	290680	419.161555429	419.637386369	415.812676039	416.180320934
1102436623	2137840	422.526105694	423.001936634	477.202589876	477.570234772
110357017	78613	173.270550138	173.746381078	271.782807922	272.150452817
110357267	290680	173.479544847	173.955375787	270.022697341	270.390342237
110357275	290680	176.377957546	176.853788486	272.199201669	272.566846564
110357283	290680	181.593830562	182.069661502	269.572970235	269.94061513
1103687492	1424448	640.920814689	641.396645629	411.906116876	412.273761772
1105149252	12776	284.697534265	285.173365205	584.1567035	584.524348395
1105149258	12776	285.965788234	286.441619174	579.664900291	580.032545186
1105149274	12776	284.654148022	285.129978962	584.144135194	584.511780089
1106140951	29003	230.328222096	230.804053036	195.410343588	195.777988483
1106193561	124837	324.353089821	324.828920761	474.834009929	475.201654824
1106193566	124837	334.123460191	334.599291131	465.066520495	465.43416539
1106193568	124837	317.065259133	317.541090073	476.255868282	476.623513177
1106347278	355849	301.98219035	302.45802129	340.102799404	340.470444299
1106347284	355849	302.910761779	303.386592719	336.81263344	337.180278335
1106452877	367380	652.130867599	652.606698539	635.544402758	635.912047653
1107501104	393439	656.113936382	656.589767322	423.903936452	424.271581347
1107628781	381750	652.320285588	652.796116528	448.813236102	449.180880997
1107628788	14390	674.794359662	675.270190602	458.403949933	458.771594828
1107637564	338611	605.250973419	605.726804359	453.24602461	453.613669506
1107642347	381750	610.919756488	611.395587428	457.672802137	458.040447032
1107649307	381750	668.453089821	668.928920761	485.630734365	485.99837926
1107657102	109029	572.120285588	572.596116528	474.027998754	474.395643649
1107657103	109029	691.967375535	692.443206475	405.484529166	405.852174061
1107662043	381750	669.038804107	669.514635047	407.854475643	408.222120539
1107662047	381750	661.61234908	662.08818002	467.515155174	467.882800069
1107662049	381750	622.995417863	623.471248803	474.953408872	475.321053768
1107662846	381750	644.703354371	645.179185311	386.997361505	387.3650064
1107674597	381750	678.983777652	679.459608592	399.815127522	400.182772417
1107674600	381750	626.109174477	626.585005417	419.660218745	420.02786364
1107674602	381750	666.816052784	667.291883724	441.088642991	441.456287886
1107818419	381750	661.668962837	662.144793777	415.879069511	416.246714406
1107818425	381750	617.250973419	617.726804359	379.134515838	379.502160733
1108025274	81983	371.146740615	371.622571555	579.471184445	579.838829341
1108025295	81983	377.312878181	377.788709121	572.252878404	572.620523299
1108040888	382934	457.4324549	457.90828584	465.295482319	465.663127214
1108403222	1424448	376.623460191	377.099291131	568.745228055	569.11287295
1108403240	1424448	384.400179768	384.876010708	569.959435736	570.327080631
1108403241	39774	378.372666541	378.848497481	569.174736263	569.542381158
1108423729	1424448	385.282719451	385.758550391	591.508069362	591.875714257
1110098819	1753028	413.459968128	413.935799068	602.810800853	603.178445748
1110433312	81983	378.205999874	378.681830814	569.338124245	569.705769141
1111080257	155680	480.380603049	480.856433989	718.370876093	718.738520988
1112716191	293774	543.944624213	544.420455153	248.451369672	248.819014568
1112867199	319840	555.158909927	555.634740867	311.049228867	311.416873762
1113016188	247670	657.951502519	658.427333459	36.0153918899	36.383036785
1113744346	360480	489.644095112	490.119926052	496.749043258	497.116688154
1113905905	342705	392.46208453	392.93791547	495.428551131	495.796196026
1113905920	342705	392.211290879	392.687121819	495.404507409	495.772152304
1113969461	124837	309.266317334	309.742148274	474.166523387	474.534168282
1113969474	124837	320.259439027	320.735269967	473.281003989	473.648648884
1113969476	124837	313.229809398	313.705640338	474.777179311	475.144824206
1113969481	124837	321.858380826	322.334211766	476.566524113	476.934169008
1113969501	124837	319.961026329	320.436857269	473.625812839	473.993457734
1113969506	124837	318.437745906	318.913576846	482.437564075	482.80520897
1113969530	124837	303.141449609	303.617280549	474.122261078	474.489905973
1113969537	124837	320.165788234	320.641619174	480.209967808	480.577612703
1113969559	124837	312.792772361	313.268603301	481.184831477	481.552476372
1115162056	18015	206.64197871	207.11780965	679.269253898	679.636898793
1115267564	35918	762.406528974	762.882359914	791.430390013	791.798034908
1115329706	319840	499.87160834	500.34743928	263.573785468	263.941430363
1115433151	124837	304.308645377	304.784476317	463.851219545	464.21886444
1115433161	124837	366.226634795	366.702465735	439.924434884	440.292079779
1115433172	124837	318.722931091	319.198762031	471.069254667	471.436899563
1115433180	124837	314.443566011	314.919396951	468.619800339	468.987445234
1115433194	124837	309.068962837	309.544793777	465.53947147	465.907116365
1115433197	124837	305.3324549	305.80828584	463.386465292	463.754110187
1115433213	124837	302.563671832	303.039502772	461.33045367	461.698098565
1115433216	124837	354.490126858	354.965957798	457.350124429	457.717769324
1115433220	124837	326.373724742	326.849555682	475.048490868	475.416135764
1115433240	124837	316.80229617	317.27812711	471.314609936	471.682254831
1115433245	124837	309.999121567	310.474952507	467.265428317	467.633073212
1115433261	124837	302.363142731	302.838973671	462.717885833	463.085530728
1115433267	124837	313.343036911	313.818867851	469.26406284	469.631707735
1115433272	124837	326.213936382	326.689767322	475.61870962	475.986354515
1115728500	8748	36.1705501384	36.6463810785	832.812865525	833.18051042
1116735798	124837	306.793830562	307.269661502	457.338922239	457.706567134
1116735804	124837	310.357322625	310.833153565	457.099851117	457.467496012
1116735822	124837	306.931396699	307.407227639	466.829089378	467.196734273
1116735824	124837	300.896476064	301.372307004	469.659691381	470.027336276
1116735839	124837	307.044624213	307.520455153	461.356956411	461.724601307
1116735843	124837	306.041449609	306.517280549	479.573082377	479.940727273
1116735846	124837	305.497534265	305.973365205	468.94466383	469.312308726
1116735856	124837	309.712878181	310.188709121	463.62553641	463.993181305
1116735862	124837	300.666317334	301.142148274	467.671712602	468.039357497
1116735872	124837	305.992772361	306.468603301	475.503135815	475.87078071
1116735874	124837	310.39224326	310.8680742	453.459959114	453.827604009
1116735890	124837	303.366317334	303.842148274	470.965429498	471.333074393
1116735893	124837	306.049386117	306.525217057	472.428271485	472.79591638
1116735897	124837	301.055735324	301.531566264	472.063517273	472.431162169
1116735907	124837	310.719227387	311.195058327	449.148208904	449.515853799
1116735913	124837	310.719227387	311.195058327	451.864330121	452.231975016
1116735931	124837	311.858909927	312.334740867	443.003397834	443.371042729
1116735936	124837	303.424518392	303.900349332	455.652036399	456.019681294
1116735943	124837	309.129809398	309.605640338	455.275533533	455.643178429
1116735948	124837	310.246740615	310.722571555	460.291382278	460.659027173
1116735964	124837	312.774782943	313.250613883	438.124707394	438.49235229
1116735967	124837	300.301237969	300.777068909	463.271711155	463.63935605
1116735976	124837	306.425576593	306.901407533	459.196846382	459.564491277
1117032685	290680	361.75256072	362.22839166	745.957199082	746.324843977
1117045387	65148	563.254677123	563.730508063	444.782360266	445.150005161
1117045403	65148	562.572666541	563.048497481	444.938371254	445.30601615
1117045422	65148	563.397005165	563.872836105	444.493015893	444.860660788
1117045478	65148	562.584835853	563.060666793	444.295474834	444.663119729
1117045488	65148	563.533513101	564.009344041	444.180720691	444.548365587
1117045491	65148	563.812878181	564.288709121	443.826348971	444.193993866
1117045498	65148	562.845682414	563.321513354	443.983179632	444.350824527
1117045505	65148	562.596476064	563.072307004	443.891376318	444.259021213
1117045545	65148	563.296476064	563.772307004	443.887004732	444.254649627
1117045555	65148	562.928751197	563.404582137	444.079627756	444.447272652
1117045559	65148	563.159968128	563.635799068	445.053398621	445.421043516
1117045564	65148	562.44250781	562.91833875	444.685912142	445.053557037
1117050962	178152	187.273195641	187.749026581	489.765161706	490.132806601
1117066282	65148	572.644624213	573.120455153	453.259412593	453.627057488
1117066285	65148	566.272666541	566.748497481	453.7348226	454.102467496
1117066289	65148	573.32187289	573.79770383	452.559139116	452.926784011
1117066302	65148	565.145153313	565.620984253	453.752855394	454.120500289
1117066309	14390	570.977957546	571.453788486	453.460778786	453.828423681
1117066316	65148	567.155206223	567.631037163	453.651762461	454.019407356
1117066324	65148	562.896476064	563.372307004	453.777718791	454.145363686
1117066329	109029	567.774782943	568.250613883	453.08837428	453.456019175
1117066333	65148	563.826105694	564.301936634	452.861871466	453.229516361
1117066340	65148	563.994888763	564.470719703	453.853675102	454.221319997
1117066342	65148	573.297005165	573.772836105	452.844385121	453.212030016
1117066347	65148	568.504941673	568.980772613	453.604221461	453.971866356
1117066360	65148	564.547269715	565.023100655	453.723073962	454.090718858
1117066361	65148	573.088539556	573.564370496	452.373893147	452.741538043
1117066363	65148	566.195946964	566.671777904	452.541106323	452.908751218
1117066366	65148	561.860497228	562.336328168	453.600396323	453.968041218
1117066374	65148	564.477957546	564.953788486	452.968702106	453.336347001
1117066379	65148	572.793830562	573.269661502	452.673346808	453.040991703
1117066384	65148	567.837745906	568.313576846	452.665969756	453.033614651
1117066395	65148	573.309174477	573.785005417	453.001215779	453.368860674
1117066396	14390	569.54250781	570.01833875	453.460778786	453.828423681
1117066399	65148	573.199121567	573.674952507	452.530723805	452.898368701
1117066407	65148	567.853089821	568.328920761	453.40230882	453.769953715
1117066410	65148	563.802825271	564.278656211	453.147117471	453.514762366
1117066414	65148	564.385894054	564.861724994	453.349030112	453.716675007
1117066418	65148	572.235629504	572.711460444	452.350122647	452.717767542
1117076956	178152	192.354148022	192.829978962	492.515708868	492.883353763
1117081510	124837	323.29224326	323.7680742	468.239199123	468.606844019
1117081515	124837	309.857851726	310.333682666	483.581826692	483.949471587
1117081526	124837	318.588010456	319.063841396	451.720340997	452.087985892
